run_ID,runname,MRT_Pa,MRT_Th,median_Pad,median_Thd,median_Pap,median_Thp,MAE_no_weights_Pad,MAE_no_weights_Thd,MAE_no_weights_Pap,MAE_no_weights_Thp,MAE_tot_weights_Pad,MAE_tot_weights_Thd,MAE_tot_weights_Pap,MAE_tot_weights_Thp,MAE_vol_weights_Pad,MAE_vol_weights_Thd,MAE_vol_weights_Pap,MAE_vol_weights_Thp,MAE_unc_weights_Pad,MAE_unc_weights_Thd,MAE_unc_weights_Pap,MAE_unc_weights_Thp,RMSE_no_weights_Pad,RMSE_no_weights_Thd,RMSE_no_weights_Pap,RMSE_no_weights_Thp,RMSE_tot_weights_Pad,RMSE_tot_weights_Thd,RMSE_tot_weights_Pap,RMSE_tot_weights_Thp,﻿BGC_PaThWs,PaDesConst,ThDesConst,sigmaPaPOC,sigmaPaCa,sigmaPaOp,sigmaPaDu,sigmaPaNeph,sigmaThPOC,sigmaThCa,sigmaThOp,sigmaThDu,sigmaThNeph
1010,3TU1010_PI,89.69398892228558,19.405296559669658,1.5938733734981434,2.766666246551155,0.037030646182467326,0.382008683160018,1.6465891717421868,3.621951265927506,0.03575979258621199,0.4693093883639813,1.5239157174500628,3.1230901984986477,0.03904201649684044,0.607716057427113,1.538875709473175,3.885913328336658,0.03399577233311451,0.6777971928768524,1.1214383881256715,2.2977335045658567,0.025941500601946332,0.35117274804727183,2.2566687852879674,5.02045758668581,0.06468138865838041,1.189233290709437,2.06648404640322,4.328828039949224,0.06665263831450274,0.9495765154416091,900,2.4,2.4,0.02,0.23,0.22,0.0044,0.028,0.084,3.97,0.11,0.00226,0.0282
1011,3TU1011_PI,75.84873613917603,16.35722135971499,1.354498608903161,2.3963166375938827,0.029708828128826695,0.3114068527589769,1.7789580258437707,4.011623378247629,0.033018940337427916,0.523586003202477,1.5522705234747998,3.4345114418131986,0.03352898636830586,0.5665601220125537,1.6172873359451587,4.343729786141287,0.030685858207235815,0.7415372504380784,1.1837153854664273,2.519797869816737,0.02250621031224824,0.3433885144625125,2.4418215570659645,5.489443035596814,0.06125554913865673,1.244973739684802,2.1683455746445537,4.680967871435982,0.05969901186307051,0.8791631605699111,1100,2.4,2.4,0.02,0.23,0.22,0.0044,0.028,0.084,3.97,0.11,0.00226,0.0282
1012,3TU1012_PI,68.42732802670633,14.71368807916918,1.2318099568978056,2.19680967044473,0.025920198533080974,0.27338072967677945,1.8734836018225163,4.259479421518291,0.032554834403248155,0.56408252372566,1.6160575472248413,3.6765140084207744,0.03115236912636983,0.5595896206009414,1.7060072095856644,4.688475328081872,0.029860085875224995,0.7974906191935422,1.235424251078804,2.6636440533112076,0.02120947009980188,0.34778787902710545,2.562804055566372,5.786435250185148,0.06077318772590993,1.2833397520102436,2.272548232055538,4.973300249317401,0.05679491752940404,0.862912190714434,1250,2.4,2.4,0.02,0.23,0.22,0.0044,0.028,0.084,3.97,0.11,0.00226,0.0282
1013,3TU1013_PI,52.97110695886502,11.272802647642402,0.9843644321573637,1.7839447844824432,0.01815734068967383,0.19445876016394123,2.1313262929631898,4.85318214095191,0.03451803679569435,0.6705793820415907,1.8747590969016261,4.374839070998364,0.028103699617196963,0.5830546973916194,2.0129802877665695,5.637789026566673,0.030928804070057284,0.9549915196299605,1.3896411110735567,3.019173617981107,0.02006361467411191,0.37947543108303466,2.8568860119170734,6.48393379647689,0.06299805499531082,1.3796475399225576,2.5871444630387943,5.760033268080545,0.05348865585922185,0.8824730725387684,1750,2.4,2.4,0.02,0.23,0.22,0.0044,0.028,0.084,3.97,0.11,0.00226,0.0282
1100,3TU1100_PI,17.949592093528523,5.153564655982915,0.43715834750355814,0.7385280092195551,0.03133635464062805,0.34701825328575836,2.9597822405618803,6.392491712350377,0.035003052155057224,0.5006349922388776,3.069390948662691,6.472032486359843,0.045637082315664414,0.57876510650414,3.1280246602875916,8.259075423673323,0.03545685208610299,0.7187948656791744,1.9864119500640438,3.994774555600912,0.028415491336683328,0.34315592117596966,3.757911154451113,8.397285983478994,0.059546009210661874,1.224761829150864,3.805501420074355,8.250702635220359,0.06801073475632666,0.8830979300455949,1000,0.0,0.0,0.02,0.23,0.22,0.0044,0.028,0.084,3.97,0.11,0.00226,0.0282
1101,3TU1101_PI,32.397007592363394,7.906225953642355,0.6484008222964373,1.162651947050817,0.03170827837612392,0.34559042442391164,2.615169246230354,5.789769727166251,0.034583786610128,0.49941333496120704,2.5537225471720832,5.653030457364804,0.04305741186740004,0.5798270562662334,2.647115303462334,7.23340671882165,0.0340002306188632,0.7147844454964181,1.7378798752061972,3.6204506915794394,0.027282723816752386,0.34331416328093384,3.369578539400622,7.601608831144554,0.06038795536329882,1.2218609932338782,3.251741546287782,7.238682201886886,0.06762586108595814,0.8898648393324075,1000,0.5,0.5,0.02,0.23,0.22,0.0044,0.028,0.084,3.97,0.11,0.00226,0.0282
1102,3TU1102_PI,46.06069557803821,10.563596937866611,0.8611313458058744,1.531877819512915,0.03214879275990241,0.3450727028890247,2.300124735938458,5.21266894429436,0.034385541901075914,0.4981195735222272,2.1035025143778108,4.882130946059156,0.040798698534558246,0.5808951037617108,2.2215265219984737,6.2523018068494025,0.03319312610899618,0.711089489525343,1.5135769819931053,3.2611247275255377,0.026245279494030903,0.34400155808549693,3.035106837026393,6.876834573882732,0.061203752741441915,1.219975973767383,2.8098099041652684,6.313709166991368,0.06651736577809082,0.8954271064056456,1000,1.0,1.0,0.02,0.23,0.22,0.0044,0.028,0.084,3.97,0.11,0.00226,0.0282
1103,3TU1103_PI,59.22540607540052,13.158772601643696,1.0720320071069087,1.8993457576647796,0.03244723058952948,0.3442859382034336,2.0308458668721827,4.65775015047461,0.03419491188846851,0.4965530710551312,1.7541900225240756,4.1615376514064275,0.03880769441789184,0.580770434662132,1.8768421504633312,5.317770488554829,0.03259694745799259,0.7075499114901828,1.3288878703928597,2.9165031234342003,0.025309135809244064,0.34403167277946994,2.748762500549457,6.222859016947437,0.061787225664744365,1.2186954754791741,2.4664479287929426,5.505241697472198,0.06509056312338327,0.8997296018904017,1000,1.5,1.5,0.02,0.23,0.22,0.0044,0.028,0.084,3.97,0.11,0.00226,0.0282
1104,3TU1104_PI,72.0278686334388,15.710311453507295,1.2860531727549545,2.265767507226903,0.03270786305595007,0.34374278848873413,1.8293582243369995,4.1591662857362275,0.03403154465041893,0.4952134273939384,1.5788499224649404,3.5878949998312364,0.03706724215471248,0.5800106028866117,1.6570499657502675,4.545263953097159,0.03214189821156633,0.7049639423825066,1.2113161927698757,2.612323372652304,0.024482873978371796,0.34369227331408414,2.5091198231227962,5.650740009198579,0.06218051682490167,1.2178084192688579,2.2236894148475246,4.856340546259325,0.06365614079070975,0.9029114180038669,1000,2.0,2.0,0.02,0.23,0.22,0.0044,0.028,0.084,3.97,0.11,0.00226,0.0282
1105,3TU1105_PI,84.54468082801519,18.229757758512406,1.504749355419267,2.6342205494516966,0.03303206711474536,0.34272607139590167,1.6918387361680975,3.7491839736807493,0.033865635262572406,0.4942721378803108,1.529475549284375,3.2097877461338005,0.03549696681975445,0.5793867460546747,1.5631530053055542,4.0189011066677605,0.031745593196743485,0.7033541358659885,1.1416570852443801,2.3678857895722203,0.02373407062713356,0.3436125791555032,2.317500385134937,5.178735294042804,0.062453080213941775,1.2171928318276084,2.0893547746896624,4.422586185991651,0.06236675363103102,0.9051484878679728,1000,2.5,2.5,0.02,0.23,0.22,0.0044,0.028,0.084,3.97,0.11,0.00226,0.0282
1106,3TU1106_PI,96.8244427758686,20.724868699899673,1.7274376189982625,3.0100523106254613,0.03332973727971132,0.34334693151907114,1.5872382943707768,3.439342970821475,0.03382503233339944,0.49391762019258234,1.540749556759856,3.0114741137386503,0.03420387329762878,0.579000921895545,1.5239267779350592,3.73935615952479,0.03155637041594,0.7031257297319498,1.0981273646004008,2.184760239871386,0.023114464668255227,0.3436184096310414,2.1772292535810434,4.829642179447524,0.06265582026053855,1.2167687209268352,2.06779601192455,4.256343573407232,0.06127464274541699,0.9066018204452702,1000,3.0,3.0,0.02,0.23,0.22,0.0044,0.028,0.084,3.97,0.11,0.00226,0.0282
1107,3TU1107_PI,108.90080922042497,23.20116821354456,1.9426150057882658,3.387474740342221,0.03370560877464855,0.3434587862616077,1.5192680037528488,3.2273115980992713,0.03380383775750153,0.4939010059005286,1.5972924822074828,2.9883833265662054,0.03311898884748776,0.5786288922594632,1.5399160195296038,3.663238938667292,0.03142379667400674,0.7037875837684712,1.0776584073307782,2.072746189541883,0.02259445543222745,0.34357160408309634,2.0923178093680357,4.626048688218424,0.06282059399532709,1.2164795957516017,2.152370791784903,4.376346627203526,0.06038162774820242,0.9074065637919685,1000,3.5,3.5,0.02,0.23,0.22,0.0044,0.028,0.084,3.97,0.11,0.00226,0.0282
1108,3TU1108_PI,120.79849927146763,25.662769422638245,2.1708061893428257,3.7705336748453173,0.0341957459555894,0.343522754984821,1.4761277156706165,3.1266800840150504,0.0337848588237146,0.49388011686049815,1.6847334593491456,3.1462474630986743,0.03221823918434788,0.5780838108436659,1.59099280324699,3.7889262845573857,0.03132173079254127,0.7044611149246793,1.0743330751066327,2.0408410367200736,0.022156135347413324,0.34349760710623,2.065538904520208,4.5829531110928245,0.0629664102601396,1.2162845934502198,2.3256079416181086,4.751340361032636,0.05966833375849606,0.9076739571481482,1000,4.0,4.0,0.02,0.23,0.22,0.0044,0.028,0.084,3.97,0.11,0.00226,0.0282
1109,3TU1109_PI,132.53640507177963,28.112838279791102,2.3990492710045834,4.155312158757049,0.03476727180350472,0.34349767927282215,1.4543342126262917,3.111144860702254,0.03377300038166904,0.4938547817985434,1.7976012560666943,3.398077641149177,0.03144231611847841,0.5774458269027812,1.6643194958860679,4.049397922443329,0.03122627954987312,0.7050786424232071,1.0889971009697976,2.055762175451702,0.021787496245534808,0.34345679224901043,2.096626451131857,4.701024612158259,0.06310441276614132,1.2161542482752348,2.565998955884897,5.319996139639271,0.05910893767630304,0.9074960390641315,1000,4.5,4.5,0.02,0.23,0.22,0.0044,0.028,0.084,3.97,0.11,0.00226,0.0282
1110,3TU1110_PI,144.12938866162244,30.55386754055095,2.626570732849518,4.541857713361057,0.03515124008841301,0.3433546891135691,1.4525973756826587,3.1589981846863493,0.033835423571851854,0.4939407292682828,1.9318273223128781,3.7300252463562686,0.030822494890606282,0.5769783454939951,1.756280568462416,4.411134306679443,0.031206337067507136,0.7057565563333233,1.1211757246619658,2.1111264656282787,0.021505619591847876,0.34366804312108346,2.181618066997963,4.965606009367953,0.06324102826821403,1.2160675958412266,2.854253185990586,6.021537666723979,0.05867783772941538,0.9069499740889203,1000,5.0,5.0,0.02,0.23,0.22,0.0044,0.028,0.084,3.97,0.11,0.00226,0.0282
1111,3TU1111_PI,90.71182975501138,19.479969555196845,1.6134234775836378,2.8226496289729597,0.033224544703552204,0.34289567973095714,1.635211689941138,3.5810550970442345,0.03383774393973739,0.49403823081494525,1.528998344696572,3.0885495660422535,0.03482166425862299,0.5791629224314208,1.5370166820670255,3.848063588045157,0.031634974105709236,0.703114998635486,1.1168790087217233,2.268556642638305,0.023410591310792567,0.3436103769308451,2.2406910010013035,4.987331034663916,0.06256081334830478,1.2169608037966386,2.064590803050554,4.303703235842168,0.061795175155041356,0.9059640638783524,1000,2.75,2.75,0.02,0.23,0.22,0.0044,0.028,0.084,3.97,0.11,0.00226,0.0282
1112,3TU1112_PI,102.88634165025104,21.96508638107546,1.8328733741871126,3.196385398622238,0.03356755600311086,0.3432975222775372,1.5487975471350488,3.3209353728458275,0.03381359336234068,0.4939036382970264,1.5650057707550722,2.974843932443473,0.0336340816283303,0.5788549783038406,1.5255639328495751,3.6777108289488507,0.03148478917741286,0.703421677458425,1.0855140949643522,2.117252691213484,0.02284240650296133,0.3436197093704872,2.127626884529143,4.708447102191402,0.06274153221407205,1.216610145818333,2.0977193546841724,4.281421812669579,0.060804187704260465,0.9070778068035477,1000,3.25,3.25,0.02,0.23,0.22,0.0044,0.028,0.084,3.97,0.11,0.00226,0.0282
1113,3TU1113_PI,114.87069681753374,24.43358992520907,2.0555841249522495,3.5806741671564373,0.033952950169417434,0.34382592350702235,1.49565549531866,3.163602789540533,0.03379680104074967,0.4938752022394664,1.6383778782695575,3.0521058378447625,0.03265671166482201,0.5783093298520694,1.5631885724433752,3.702890082640842,0.031374406456442745,0.7041174659393414,1.0742016785597748,2.050015136532424,0.022369739331964796,0.3434736042638671,2.0715918250298375,4.5840114916475105,0.06289503544733656,1.216372400051686,2.2292477341998067,4.535506744686181,0.06000408382710275,0.9076012824502788,1000,3.75,3.75,0.02,0.23,0.22,0.0044,0.028,0.084,3.97,0.11,0.00226,0.0282
1114,3TU1114_PI,200.27165780593234,42.68186925926877,3.831737041914266,6.494582062482802,0.037136092473549445,0.34620571354462115,1.813100401754745,4.274665250714596,0.03457497859030385,0.4948803148559035,2.8761085210148196,6.177388580140931,0.029489373684516564,0.5729588810384467,2.487722246768491,7.424657512661136,0.031723603224440754,0.7103415167702419,1.5504725000724005,2.8678545312084474,0.021023028415536476,0.3438375825787243,3.1594171209142217,7.64368407479493,0.0639803280973702,1.215912330558324,4.625942266409157,10.35734216785213,0.05776713119239811,0.9006929163759141,1000,7.5,7.5,0.02,0.23,0.22,0.0044,0.028,0.084,3.97,0.11,0.00226,0.0282
1115,3TU1115_PI,253.9299683473194,54.77074547415454,5.034678700812838,8.50206472043527,0.03899158187123018,0.3496103883081978,2.7960180501848284,6.186845909720401,0.035557913213103864,0.49720683334776605,4.193052888422273,9.232552874115612,0.02914813951681698,0.5696580700627032,3.590587675253126,11.237887220001817,0.03251590525637886,0.7173258017915902,2.4263235647016534,4.1138358308483385,0.021136173089174717,0.3443762528235735,4.54990088749966,11.187667317594219,0.06481580793039245,1.21587786379218,6.542485019093604,15.026021289492505,0.05789534606952299,0.8919604017011958,1000,10.0,10.0,0.02,0.23,0.22,0.0044,0.028,0.084,3.97,0.11,0.00226,0.0282
1116,3TU1116_PI,449.61960087765647,103.57872751157653,10.996576875809767,17.004115549067276,0.04569875858760787,0.3720174370912775,8.18199892329449,16.77942349064082,0.03991378540448931,0.5088767727843981,9.956598921188943,22.61951859108103,0.03146960583129732,0.5561394723614718,8.549991296417227,27.953714051362073,0.03597769695187149,0.7461206346800051,7.113120217390459,11.02203433390536,0.0241995861346298,0.344101287700228,10.57475006185783,26.296457576366407,0.06799748860426749,1.2163252665352446,13.526791606178223,33.30325154080377,0.06048215469077771,0.8633320574599106,1000,20.0,20.0,0.02,0.23,0.22,0.0044,0.028,0.084,3.97,0.11,0.00226,0.0282
1117,3TU1117_PI,,,29.322257971942484,47.75983167450256,0.05172621257274453,0.4427027806178911,24.35742559581989,52.05979861096792,0.048676514307291356,0.528396252488277,24.882032343872805,63.29163637611032,0.038428281622437915,0.5408789482115398,21.284527360468438,77.17741398366564,0.040821197898907,0.7749985924514977,22.514632783599847,35.17841105994329,0.0338263803094317,0.3711555095004355,26.423968082619442,73.62838326893639,0.07371502976553378,1.2172241652522504,28.65628138383059,88.67031877725083,0.06868144360623378,0.8370025848039279,1000,50.0,50.0,0.02,0.23,0.22,0.0044,0.028,0.084,3.97,0.11,0.00226,0.0282
1200,3TU1200_PI,84.90989755383457,18.0830963364671,1.5512629824552737,2.659214459447165,0.0326330638203643,0.3417241094651311,1.6694732459908672,3.745198056438886,0.034253946256859735,0.4940612374426627,1.5151810052484114,3.207346534165466,0.03575660789984411,0.5790309746615488,1.547271668125566,4.034658877562507,0.032070657069180136,0.702812957537421,1.1391865672329304,2.349310106584954,0.02388437566555157,0.3437089272119108,2.2999583007680715,5.195084316529836,0.06282725246161214,1.2167658812727278,2.071672490656358,4.432331504633515,0.062741426608654,0.9044579036070007,1000,2.4,2.4,0.0,0.23,0.22,0.0044,0.028,0.0,3.97,0.11,0.00226,0.0282
1201,3TU1201_PI,84.17000713860635,17.974674307474057,1.5263865532832102,2.628138840626046,0.032707298584227815,0.34195541841415766,1.6803264892895668,3.768130076945162,0.03413883245035601,0.4941630257444539,1.5188651679955207,3.224601165933206,0.035744178774239396,0.5791612237023394,1.5543908646434554,4.055289126917108,0.03198578501174219,0.7030399747214718,1.140595898938087,2.366429042448538,0.02386560797607121,0.3436543090652097,2.3127515408572794,5.21578467831586,0.06271049878585239,1.2169371492099337,2.0801683984815402,4.449251398536262,0.06269283720431272,0.904554729229334,1000,2.4,2.4,0.005,0.23,0.22,0.0044,0.028,0.025,3.97,0.11,0.00226,0.0282
1202,3TU1202_PI,83.44952957134764,17.868665600112536,1.5036530571152096,2.6003115906663115,0.032781754416409445,0.34231871341056647,1.6919128934400294,3.7916188542425493,0.03403892675442522,0.4942626577631282,1.5231562693942675,3.2428952542423746,0.035743604697241416,0.5792948849878758,1.5617323872937845,4.076668186451056,0.03191068566579679,0.7032493405248993,1.1434545318281197,2.384696750118655,0.023857517627353473,0.34362330679241104,2.325730818444811,5.236351628300079,0.06260200842670745,1.2170970844485456,2.088982028146672,4.466221481230731,0.06265563115467077,0.904648214149101,1000,2.4,2.4,0.01,0.23,0.22,0.0044,0.028,0.05,3.97,0.11,0.00226,0.0282
1203,3TU1203_PI,82.74710883143035,17.76487657980361,1.4818137232512223,2.57072018718338,0.032860552793745654,0.3427812391782344,1.7040554477072145,3.8150964433850434,0.03395555472901796,0.494362562232933,1.5278565180446826,3.2614560072099748,0.03575584978020085,0.5794382528701767,1.5690967007853946,4.09795729006846,0.03184933580724742,0.7034499316002869,1.1476803983809771,2.403771910196335,0.02385908087564455,0.3436144443869522,2.338787070352687,5.256762435767569,0.06250062660423028,1.2172468476063119,2.098019134049934,4.483215863629445,0.06262828279974748,0.9047375285069643,1000,2.4,2.4,0.015,0.23,0.22,0.0044,0.028,0.075,3.97,0.11,0.00226,0.0282
1204,3TU1204_PI,82.06156918922625,17.66314851708712,1.4613904384066658,2.5405469749336436,0.03296594940910208,0.3430067041790124,1.7161513844335043,3.8385809057434037,0.033898093204328746,0.4944632073730897,1.5327986982411024,3.2804148810151545,0.035796953945169484,0.5795870794404278,1.5762910757409399,4.119247193727864,0.03181941873728658,0.703641145845925,1.1529699671940699,2.4236585009014404,0.023877953585709696,0.3436250836130647,2.351843330836341,5.2770020092382595,0.06240547064837546,1.2173875045487412,2.1072120687588343,4.5002158839070745,0.06260954471502364,0.9048222075941446,1000,2.4,2.4,0.02,0.23,0.22,0.0044,0.028,0.1,3.97,0.11,0.00226,0.0282
1205,3TU1205_PI,81.39188261761686,17.563348886311204,1.4392917728608254,2.5151268926347106,0.03309100253848252,0.3435156595410644,1.727965523832447,3.861675882053498,0.03385244180943247,0.49455768921200927,1.5376385501209802,3.299521668857404,0.035848255430822915,0.5797334322365852,1.58324669991613,4.140523174075408,0.03180008395392836,0.7038190867649042,1.1585567059315174,2.443227909610164,0.02390454955259643,0.3436444583438359,2.3648451368676184,5.297060463121679,0.06231585129433502,1.21752001729771,2.1165117170026573,4.517207730006753,0.062598384228154,0.9049020200295266,1000,2.4,2.4,0.025,0.23,0.22,0.0044,0.028,0.125,3.97,0.11,0.00226,0.0282
1206,3TU1206_PI,80.73714173110255,17.465365264853666,1.420530449029228,2.489809412074306,0.033162563323049184,0.34375117329950544,1.7398197786188976,3.884280503226217,0.03381653564570143,0.49466166789626753,1.542640976361342,3.3186613810233263,0.03590608721389044,0.5798788221949015,1.5901398980433477,4.161602357101235,0.03178634106991675,0.7039883686273958,1.1647846490630585,2.462283699583054,0.023937597253236728,0.3436794077343061,2.3777539781453987,5.316931493465163,0.062231219138156775,1.217645244656303,2.125882023544576,4.5341809085947515,0.06259393703605176,0.9049768850595551,1000,2.4,2.4,0.03,0.23,0.22,0.0044,0.028,0.15,3.97,0.11,0.00226,0.0282
1207,3TU1207_PI,80.09654097626273,17.369100907581625,1.4011119226479019,2.461460533830915,0.033240725040002916,0.3439815175108472,1.7517854713549725,3.9063520221189245,0.033785234161673006,0.49475889568515496,1.5478422420977855,3.337368912711268,0.0359672350235162,0.5800203725969437,1.59702466148264,4.182286706797887,0.03177502771877301,0.7041468133879982,1.1715927242277437,2.4808310680735532,0.023973168525777314,0.34371843506752364,2.3905427502782635,5.336611317672231,0.06215112729663464,1.21776394782508,2.1352962370599613,4.551127242660725,0.06259547202454317,0.9050468197878051,1000,2.4,2.4,0.035,0.23,0.22,0.0044,0.028,0.175,3.97,0.11,0.00226,0.0282
