run_ID,runname,MRT_Pa,MRT_Th,median_Pad,median_Thd,median_Pap,median_Thp,MAE_no_weights_Pad,MAE_no_weights_Thd,MAE_no_weights_Pap,MAE_no_weights_Thp,MAE_tot_weights_Pad,MAE_tot_weights_Thd,MAE_tot_weights_Pap,MAE_tot_weights_Thp,MAE_vol_weights_Pad,MAE_vol_weights_Thd,MAE_vol_weights_Pap,MAE_vol_weights_Thp,MAE_unc_weights_Pad,MAE_unc_weights_Thd,MAE_unc_weights_Pap,MAE_unc_weights_Thp,RMSE_no_weights_Pad,RMSE_no_weights_Thd,RMSE_no_weights_Pap,RMSE_no_weights_Thp,RMSE_tot_weights_Pad,RMSE_tot_weights_Thd,RMSE_tot_weights_Pap,RMSE_tot_weights_Thp,PaThWs,PaDesConst,ThDesConst,sigmaPaPOC,sigmaPaCa,sigmaPaOp,sigmaPaDu,sigmaPaNeph,sigmaThPOC,sigmaThCa,sigmaThOp,sigmaThDu,sigmaThNeph
1000,2TU1000_PI,257.6812381950074,28.339492659787986,5.01994988101152,4.069691383908425,0.055889081428173344,0.4502298096295971,2.6367641781670947,2.9722311936377865,0.04637169201602244,0.4540622056524878,3.9942979217769863,3.0424340113823463,0.05519961110049458,0.7054848096884243,3.7120647602468364,3.52061464544119,0.046642526572929575,0.6845705824273064,2.115037560698761,2.0342149336891393,0.03655841572878155,0.3914346497947183,4.4519238299594805,4.203200322291695,0.07453107479320858,1.165529122177618,6.08291483109762,4.420388254606569,0.07963492770691938,1.0905439366354392,768.7288836940697,3.1505764149137216,4.082090527723548,0.0184612692920691,0.1536525705237047,0.0793768466232873,0.0063697969982382,0.0005173287703163,0.0799766188192845,4.1284264961850345,0.1491979963253415,0.0446031600338008,0.0370219296480467
1001,2TU1001_PI,74.94147254449706,24.909274265811586,1.6334862821135623,5.039780644685719,0.008292580455440185,0.09306966464287314,1.984320822654201,3.5435824762202524,0.04414405350792101,0.8210539144534175,1.8845425417948836,3.733546568341324,0.030957260520384194,0.6405592233770022,1.9462523621511336,4.482389900916959,0.04020107287845904,1.1831574262997089,1.409373971052218,2.4527872604001293,0.023530066298385763,0.43921817485958387,2.611178720620676,5.092857528499846,0.07319835105223019,1.528459233319967,2.498108287289287,5.246222440291933,0.05834689762936224,1.0072087813040107,3649.7885829973743,4.620634171731711,3.508208613924681,0.0046676329960336,0.0387046728850379,0.0812664786148957,0.0223537793958902,0.0065332746013905,0.0442722435276444,0.357777075620194,0.1786982075955951,0.0484209009496335,0.0111525810529576
1002,2TU1002_PI,469.8941550285171,50.47458286449272,10.625530144664904,7.436309355041838,0.07569361768603204,0.5427341639450413,8.11101283996138,4.453982137801204,0.058926328123896685,0.4758905162701441,10.625959624351509,6.811377403691717,0.046480853247673,0.8314550721051028,9.787001444971702,7.900350571447984,0.050610457292905045,0.7324583553585264,6.548331948043218,3.090682821511556,0.037793271898118104,0.46132370436141074,10.6597487964253,8.053502155795005,0.10503560536699247,1.1767741620620622,13.837213784115834,11.255685980117871,0.08486506476420048,1.2632767974955976,664.3437320324123,3.0681901086111774,4.196782733350439,0.0188890920272763,0.0309268978226156,0.0977891104670957,0.0013903745771414,0.0009481448413189,0.0314449919191005,2.733750391452382,0.1727612927530972,0.022868655567192,0.0040426195689697
1003,2TU1003_PI,46.849991807433064,5.781708627629937,0.9470761666267125,1.0125382894472188,0.007609311946462097,0.08369268470704926,2.3356394194378596,6.010416929939066,0.0445183771246939,0.8388728834264084,2.1556419771338104,5.913663008968902,0.030962135421701363,0.6452905018133112,2.30648937863752,7.549745420314133,0.040801046565388584,1.2039009231002704,1.538306045500535,3.788417487480077,0.023495899536436535,0.44889542830767737,3.04691849674333,7.82693941463227,0.0733311416113572,1.5454350408484738,2.8505176432696926,7.500721426807098,0.05834383389557841,1.0206064155861978,4043.612840748471,3.8700753645362793,2.9762503942477347,0.0155989159577509,0.1123394777340336,0.1928991805317512,0.0117346097179634,0.0093825951750118,0.1110214115899194,4.933551930671499,0.0247477142968784,0.0330353198947459,0.0232754016235543
1004,2TU1004_PI,56.29052612498019,6.9885192182312394,1.046013569558976,1.1119279236055728,0.011263937219858598,0.11990948428046799,2.237119735118462,5.849761683599807,0.040288392139047134,0.7836616740454541,2.024743872922274,5.650854472730601,0.029555934974822548,0.6240168605176369,2.1416653165117037,7.241967266541727,0.036268122797579155,1.1208449019542681,1.4977249268890085,3.684365061850632,0.022088826393247225,0.42633143966986264,2.928763734525158,7.6187369256553765,0.0694160739540246,1.4892185148969268,2.740688629126816,7.173942789836451,0.05574487837694462,0.9643445193976988,2844.585771186513,4.68871285551869,3.518718863262357,0.0082704593324864,0.1949065092894927,0.1997499058813665,0.0218210404719457,0.0027752243033693,0.1031878755663151,5.338170731198279,0.1767073722740691,0.0516541186338541,0.0502823663498325
1005,2TU1005_PI,70.24083313059708,11.638904373815903,1.5581342158649822,2.2686573590872077,0.007171627394535786,0.0789873865565304,2.0481587935794634,4.837228370100207,0.04499307138028424,0.8430309078775597,1.9595633205392973,4.4953109975822505,0.03075545032268642,0.6466840478926202,2.065440425019463,5.934490596576755,0.040864886225760844,1.210901781791345,1.4105891267042714,2.971309845841166,0.023548293962948195,0.4501515459343874,2.7211334251329955,6.531905712180676,0.07401082903866818,1.5493249528510227,2.639465760968468,5.969539879404538,0.05825248270456094,1.0253014124229511,4224.661740500702,4.585276779843221,3.931802330237647,0.021595834489591,0.0749244740574129,0.0215915822476965,0.0238648261061614,0.0078552863860188,0.038467991429511,2.062508357998893,0.0578262441392436,0.0445380031361114,0.0165093078323098
1006,2TU1006_PI,82.63783584668893,18.711779976651226,1.842761495645305,3.917908750615522,0.013657748463097088,0.1567199427729827,1.9201071654802067,3.928855567514319,0.03880252403882466,0.722286593371384,1.8952763402562538,3.6942150712789266,0.031840226446918286,0.6028584919699693,1.9198315377926871,4.8371718697267445,0.03546289564851846,1.034705688768151,1.4046708812472082,2.4732070627785356,0.022766324125293325,0.399335499782723,2.529550573817183,5.641993009283362,0.067724535802038,1.4298035137428071,2.4707263602578156,5.1127446344786796,0.05673978572810399,0.9178039814595146,2164.7550469257785,3.143026237108531,1.2700737962309774,0.0097714059073344,0.0236462111387892,0.0474741794523097,0.0274881368073279,0.017721699754257,0.0699626284655796,0.4409625414812845,0.1348981290631037,0.043191149482412,0.0338787937736663
1007,2TU1007_PI,67.33141664672483,3.2813736306196484,1.4392648500095355,0.5750769380020103,0.008269152106203765,0.09175799807764742,2.020233298161637,6.5610088390349235,0.04333712928358108,0.8274300123239207,1.8786335239668712,6.592136559221826,0.0296942899115484,0.6401141009779376,1.9811285202799442,8.37691512097624,0.03906233938440669,1.1865757467772293,1.3747712650770598,4.148415561369803,0.022758673095416078,0.44420739121645064,2.703273567534217,8.517309903105883,0.07229987013522755,1.5345442899109518,2.555124453790889,8.31568008389368,0.05681222614756142,1.0084762634397244,3727.978752193495,4.285228548300468,1.1401511907578703,0.0068446172806582,0.1960024005449032,0.0352407741085545,0.0123722918035248,0.0109343628161824,0.0480019342115097,6.522341440009075,0.160095783492258,0.0532318599220384,0.0284380810427548
1008,2TU1008_PI,53.91805966977514,10.785808622875148,1.2447070716130035,1.7257227262369645,0.010559871584320245,0.11585494556163145,2.1785079692377183,4.973031348831059,0.040619023281290835,0.7879218335287748,2.0369423973289233,4.566277533399841,0.028871179698419,0.6258049957953478,2.157547147152012,5.852939624132824,0.036269804605786014,1.1290143120448317,1.4621461762270176,3.129763723039782,0.02191432101084015,0.4270493334895233,2.8914425236646735,6.548029428940812,0.06964087814188688,1.493258991682479,2.7214922926435636,5.920512868435701,0.05541735691045821,0.968660896230568,2924.452942958216,1.7408571291745265,4.617484967133825,0.0028585305644601,0.1367469167672551,0.0930481150113591,0.0065998543514188,0.0051109212809927,0.098247980351178,4.310480488862114,0.0795625346260888,0.0194508281137609,0.0116067887971543
1009,2TU1009_PI,71.77976409513371,12.151432164871382,1.3036981025489633,1.8066628788556696,0.013248879895149463,0.13463599550103725,2.001089517965628,4.828485182876611,0.03905372771147351,0.7591395708444743,1.7697210432109518,4.475182878720551,0.03018791293835031,0.6161838422729151,1.8722860276288256,5.651550745815391,0.03534685876148873,1.0853217775093584,1.3534574843868439,3.093126565801505,0.022013260264550465,0.4163182927227453,2.682997569248942,6.289031152218396,0.06805108971927358,1.4659318872095846,2.500431817123895,5.7739765253999,0.05523677985463183,0.9430082953279461,2524.4544057797284,4.105519153294253,4.675764207106446,0.0161566330553421,0.1681918117665704,0.1426997662059265,0.0190412723748369,0.0001881090178727,0.0955934584151676,4.590225779497834,0.0169807796798324,0.0335261814462835,0.003479491724677
