run_ID,runname,MRT_Pa,MRT_Th,median_Pad,median_Thd,median_Pap,median_Thp,MAE_no_weights_Pad,MAE_no_weights_Thd,MAE_no_weights_Pap,MAE_no_weights_Thp,MAE_tot_weights_Pad,MAE_tot_weights_Thd,MAE_tot_weights_Pap,MAE_tot_weights_Thp,MAE_vol_weights_Pad,MAE_vol_weights_Thd,MAE_vol_weights_Pap,MAE_vol_weights_Thp,MAE_unc_weights_Pad,MAE_unc_weights_Thd,MAE_unc_weights_Pap,MAE_unc_weights_Thp,RMSE_no_weights_Pad,RMSE_no_weights_Thd,RMSE_no_weights_Pap,RMSE_no_weights_Thp,RMSE_tot_weights_Pad,RMSE_tot_weights_Thd,RMSE_tot_weights_Pap,RMSE_tot_weights_Thp,sigmaPaPOC,sigmaPaCa,sigmaPaOp,sigmaPaDu,sigmaPaNeph,sigmaThPOC,sigmaThCa,sigmaThOp,sigmaThDu,sigmaThNeph
3851,2P53851_PI,88.58775870664263,9.761104313916462,1.7373559148462059,1.3035297356804934,0.022547015253400002,0.24704420954311612,1.8555084518803004,5.470574721566533,0.032947332700983385,0.6016524125178541,1.862496184185197,5.118140903892413,0.03561173044433438,0.5677012972547049,1.8619316990617438,6.556906269648696,0.031128225214053604,0.8483451407174315,1.3263304593630263,3.4719475425853537,0.023308573180907857,0.35963168024812436,2.4808712040375505,7.097345143872759,0.06123361854795653,1.3197459599288823,2.4439243277767093,6.537004584055476,0.05933742424636904,0.8632382595493253,0.0238361844466883,0.2069918101940079,0.0152577295420812,0.0309540897966404,0.0256711358863334,0.0891060286376471,7.2132042818967905,0.2958727880810478,0.0661026128722708,0.0533017993373908
3852,2P53852_PI,81.78122445353765,16.109597001851935,1.5105034421336743,2.3355912372642664,0.022676820779601058,0.24537066548188272,1.768524706986789,4.169673982177725,0.03538663931925201,0.5987224614374889,1.6546514399385939,3.634096627986749,0.03282737987854214,0.5669242615281339,1.6775492630910203,4.6081399893687935,0.03356742502557661,0.8476605351706484,1.2169512116775698,2.6583661581243003,0.02213155417277707,0.3570199721500371,2.368278306487397,5.5488544982396695,0.0634582595489583,1.318075827186216,2.1726998008710368,4.814900248214401,0.05792543987506371,0.8663243190353374,0.0130594372422489,0.1032594915662795,0.2334327749680858,0.0112747993818798,0.0435875561728019,0.145518068567555,3.995140280802777,0.1424084201120839,0.030070276476011,0.0131164911611488
3853,2P53853_PI,74.00308971073325,9.076453009634657,1.340407077712632,1.1653057938137803,0.023542142207470015,0.24679668195891036,1.9886851092334294,5.558254862786217,0.033758082683112034,0.6032628354198846,1.8131789221991963,5.2005965522537485,0.03574913503842411,0.5682153161836976,1.8794394363648401,6.631746980521371,0.03184393470475032,0.8513198769043009,1.3604575112848714,3.5424655590740026,0.023516870122091707,0.359730913366641,2.6403790818258175,7.198030140160458,0.061514668626215165,1.3203951358279546,2.474124251911989,6.619391040683151,0.059416324505543475,0.8630854757642605,0.0052635665440043,0.2661506040503962,0.1420157507578367,0.0250423433229277,0.0108886765267521,0.2521762629444346,8.335086184446146,0.2762970207578114,0.0315559822789909,0.0717602577064026
3854,2P53854_PI,100.42732299279794,25.193175883694256,1.9280410475623417,3.8574301943670126,0.02347827296676452,0.25228962496245494,1.6247506132555516,3.3912451299418183,0.031685421725726005,0.5959093433922081,1.6790577434394995,3.3756773121794046,0.028378086265864588,0.5715715481405901,1.627219193294086,4.03720461027216,0.028655227981492053,0.853613080249875,1.1730392592329686,2.219645126221163,0.019696312572420938,0.35520393193244804,2.176376256411598,4.775026852131998,0.060264115742124105,1.3146954411698892,2.1738284262795204,4.742268269795426,0.05322035896305437,0.8756682526869783,0.0093205214926273,0.2418709673117893,0.0784821862229639,0.0073307118168278,0.0396677230993525,0.2405884504649924,1.2016415318554234,0.4015165768585707,0.0503386283714474,0.0169981013854635
3855,2P53855_PI,65.37396657171192,7.925362372258701,1.1704188561936024,0.9501696398196844,0.02329724555309554,0.24606047333091458,2.1832255241165965,5.880986689589294,0.033525270419157704,0.6035933974153579,2.031666649525746,5.687571430863493,0.03714438777812098,0.5692936705166477,2.120346492469632,7.199985467629316,0.03195869436099199,0.8498047826587103,1.4816622224701266,3.785897422282976,0.024097023758441333,0.361643409532568,2.8682067729727656,7.524841400138049,0.06119721250054959,1.3230433780396518,2.767062009413172,7.174269204463989,0.06006625596237126,0.8628743889773547,0.0285871897327042,0.3657373030560514,0.0559912906324016,0.0420809935953609,0.0081736315890047,0.163016089466539,10.71928336575748,0.0274239540619473,0.0877924461408731,0.0272924613189246
3856,2P53856_PI,50.38300774932354,9.965546255229222,0.8393342537373802,1.3629402063555824,0.023381864804396156,0.24325155950287602,2.4173706878818715,5.396312145113405,0.03368427266108285,0.6035106213193185,2.2241245253784476,5.037718973561309,0.03644397117534095,0.5680337820966691,2.3376223640248734,6.4622021522211925,0.03183530259291836,0.8505587696784392,1.6237639674044801,3.4186882422209233,0.02379459574081998,0.3599413183677177,3.101028952097382,7.028790298213703,0.061305033052313704,1.3202689228797284,2.9331684850210813,6.452682501434812,0.059913663701916337,0.8636421970402736,0.0274025780179509,0.3701668738386242,0.2561803013036401,0.0379668015180112,0.0109450527464293,0.0904635570365295,7.26539363425403,0.0888323680961942,0.049666999174627,0.1066220552236144
3857,2P53857_PI,74.34720513951835,20.63616425145196,1.3126079963551924,3.128703571475976,0.023241621095177346,0.24769591201539484,1.8975089382352999,3.7559727818982345,0.03485217644214328,0.5973534896982193,1.6865829450434384,3.5733170908419996,0.034270810991716395,0.570308007350608,1.7478090540244642,4.391777655498522,0.03304583804940271,0.8419645641279885,1.2803024413931468,2.5193119299830733,0.022746083266392096,0.36024424080842793,2.5295910077229733,5.012154337612637,0.06265185272535854,1.3235534720170536,2.2854578939046197,4.7479717632746175,0.058795583317488305,0.8715776028277625,0.0262385757606048,0.1469869290441381,0.2647003568018403,0.0143925448477249,0.0151932076244384,0.0023589576094748,2.681408210533593,0.0169614193800447,0.1008842869452437,0.0019348136622777
3858,2P53858_PI,49.01358889966911,14.521362281271454,0.8302258955801894,2.0368942820432605,0.023278259097519894,0.2463031857139713,2.4920430086915837,4.391497707016452,0.033732916543380745,0.599602463109015,2.362892453918764,3.842176010158355,0.037373140955446076,0.5661313869147756,2.4632010279916328,4.844530351933345,0.03212175390047067,0.8487107110814018,1.6875487898835162,2.793568706807827,0.024274929545927658,0.35710237054869143,3.1726133024626013,5.83410594084983,0.061251797844686186,1.318353270462276,3.0625595344577317,5.092672151829414,0.06027325102100367,0.8640612747592769,0.0253645942468471,0.4286085321737367,0.1496914249826872,0.0550391506455382,0.0111562154169097,0.0319517546698777,5.036730609225149,0.2083352501281249,0.0160726114373747,0.0096556700206105
3859,2P53859_PI,61.58338181296037,16.275269908150563,1.1303485562417936,2.498917041306772,0.022623619222846992,0.24584346757756784,2.193186113858326,4.384276851019756,0.032955102769900796,0.5967243378992884,2.013127299608388,3.9198914742521165,0.03510501650767375,0.566348035363806,2.1306686615275354,5.113652704340808,0.03080970815789736,0.8434107382340003,1.4688198635980718,2.7477303845205605,0.023151313980918537,0.3577758777179156,2.8867496573505425,5.932804687111366,0.061006437583786426,1.316361149176076,2.7312272504807296,5.271030217677532,0.05871586014533534,0.865558214922539,0.0054149744585546,0.4075304147276256,0.0771103523597921,0.0308576551241466,0.0406974979602044,0.0743121873561845,2.7342341470172875,0.2608682649857922,0.1042078492341418,0.0536948841084487
3860,2P53860_PI,53.65664014119819,7.322926442639031,0.9228173194609015,0.8942455907853499,0.022999041349559747,0.24696400861077106,2.221701450435768,5.991140407932203,0.03302857732939786,0.6038385379272834,1.963169491888074,5.795319810085639,0.03233302172736331,0.5687396694653566,2.0940851398714693,7.361827875078525,0.03038355320395387,0.8501722372502636,1.4670205783831956,3.8310566111329796,0.021805387158095497,0.36149192958947096,2.925973047185021,7.70115528704104,0.06107031424501246,1.3223256258882021,2.6740465069794292,7.302448176820477,0.05685771386463165,0.8619189781288631,0.0059199414611868,0.4054121029441876,0.297462607796623,0.0139328975793325,0.0479588348067832,0.0192163303872348,11.22402354218442,0.2570262688444704,0.0928319657354902,0.0741481181469673
