run_ID,runname,MRT_Pa,MRT_Th,median_Pad,median_Thd,median_Pap,median_Thp,MAE_no_weights_Pad,MAE_no_weights_Thd,MAE_no_weights_Pap,MAE_no_weights_Thp,MAE_tot_weights_Pad,MAE_tot_weights_Thd,MAE_tot_weights_Pap,MAE_tot_weights_Thp,MAE_vol_weights_Pad,MAE_vol_weights_Thd,MAE_vol_weights_Pap,MAE_vol_weights_Thp,MAE_unc_weights_Pad,MAE_unc_weights_Thd,MAE_unc_weights_Pap,MAE_unc_weights_Thp,RMSE_unc_weights_Pad,RMSE_unc_weights_Thd,RMSE_unc_weights_Pap,RMSE_unc_weights_Thp,RMSE_no_weights_Pad,RMSE_no_weights_Thd,RMSE_no_weights_Pap,RMSE_no_weights_Thp,PaThWs,PaDesConst,ThDesConst,sigmaPaPOC,sigmaPaCa,sigmaPaOp,sigmaPaDu,sigmaPaNeph,sigmaThPOC,sigmaThCa,sigmaThOp,sigmaThDu,sigmaThNeph
1010,KDE1010_PI,100.1252372221388,27.432510813782915,1.841876167892257,4.528263584146656,0.022642785050416673,0.24198485034870515,1.4908047229761134,2.948001738231368,0.03551562216042112,0.6005864456976079,1.5094918694185964,3.078331626076484,0.029341442710390145,0.561962833190075,1.4749435907107649,3.730842836301196,0.033310987502080246,0.8573030693837609,1.0427651489724694,1.9120960348139007,0.020478618242807833,0.35289026570699933,1.6029441008339276,3.214948826026634,0.043606972984216646,0.6086683424047837,2.0860488862041358,4.5663055824497985,0.06402080346063496,1.3115994992767859,1400,3.6,3.6,0.021,0.097,0.24,0.0028,0.026,0.21,1.73,0.029,0.018,0.096
1011,KDE1011_PI,104.0174534099997,28.554960889942556,1.9188489831443178,4.708005307487172,0.022722149242395902,0.24176024526539894,1.4706323126248901,2.9257923484226738,0.035588363179809075,0.6007052286921204,1.5311462282375996,3.1703259542816116,0.029305501735613023,0.5617656857790091,1.4776155804159152,3.8051426137436706,0.03344539089979345,0.8581834474468312,1.0404918495836397,1.9137777090256194,0.02045018398357876,0.35261709052036816,1.6012209204964003,3.2980417364626287,0.043601757214113364,0.6085210046104292,2.0607973710442,4.601897230610151,0.06410369889261067,1.3114547759618287,1400,3.8,3.8,0.021,0.097,0.24,0.0028,0.026,0.21,1.73,0.029,0.018,0.096
1012,KDE1012_PI,107.8791887583192,29.673038406328796,1.9916694453105777,4.88636484345276,0.02277486350007412,0.24153882710614724,1.4547536188722874,2.919495005983126,0.03565610745061556,0.6008236801768833,1.5561842651093036,3.2806749991170636,0.029269692732093087,0.5615491328803598,1.4860835308807103,3.9041191615085107,0.03357056098301286,0.8590544534369441,1.0403831712868534,1.9241226183953308,0.020422624442749674,0.35233873782641284,1.6060639581410499,3.4035231014951117,0.04359856476106911,0.6083625416649721,2.041803670270909,4.665586019768672,0.0641791361264457,1.3113266129804597,1400,4.0,4.0,0.021,0.097,0.24,0.0028,0.026,0.21,1.73,0.029,0.018,0.096
1013,KDE1013_PI,117.40901454997548,32.450347055158055,2.1743799650744187,5.321045672554068,0.022894466822148605,0.24222842230224098,1.4286457602264602,2.9701215705824104,0.03580822003638734,0.6011206768072674,1.6359337894328827,3.628176175311278,0.02921676609746136,0.560933612697135,1.5251810495201505,4.250901433259424,0.03385816051980291,0.861190950421898,1.051026387399301,1.9868416674609368,0.020369036691157735,0.3516254523216992,1.6456149138149043,3.750377651698386,0.04359886844345973,0.6079247223958397,2.0216960081199917,4.937526344084509,0.06434039201202578,1.311066576973534,1400,4.5,4.5,0.021,0.097,0.24,0.0028,0.026,0.21,1.73,0.029,0.018,0.096
1014,KDE1014_PI,126.77527742770305,35.20414129748606,2.366064430600807,5.77460518574429,0.023049586252761586,0.24293187821182555,1.4195856138291867,3.1027222602604114,0.03594515181627923,0.6014152553676981,1.7318725549487575,4.066121135385394,0.029203387036637257,0.5602260476736326,1.582795872655031,4.7118721131889965,0.03412741688229201,0.8632654298792257,1.0752499206083554,2.1022574892938146,0.020338261365888143,0.3508892037669077,1.720879365441796,4.188977047910671,0.04360962478041104,0.607439187701515,2.0398629293827284,5.346002086969027,0.0644707431199667,1.3108743143120662,1400,5.0,5.0,0.021,0.097,0.24,0.0028,0.026,0.21,1.73,0.029,0.018,0.096
1015,KDE1015_PI,90.25083403484126,24.605788723853582,1.6638387892545417,4.069189944063813,0.022579452816922856,0.24169961576655072,1.5593531656618096,3.073284723383053,0.03532424287176645,0.6002876348723509,1.4786738716706855,2.9290652887990443,0.029523306856170446,0.5623601348563211,1.489163653226266,3.666575172933935,0.03298939157809039,0.8550629481704081,1.0632028367307607,1.9441244246120557,0.020580501130913482,0.35354669582306697,1.6365927843834116,3.1176041973343556,0.04362901161431784,0.6089799390569736,2.1762299149778666,4.605445641068403,0.06377434092802371,1.3120488726656174,1400,3.1,3.1,0.021,0.097,0.24,0.0028,0.026,0.21,1.73,0.029,0.018,0.096
1016,KDE1016_PI,94.22634963657671,25.740160414432985,1.736198475859968,4.250271459906929,0.02257847973017645,0.2415371469090635,1.5293244154155718,3.0092496984016477,0.03539903437825843,0.6004075446748816,1.4876354522410398,2.9733464107588996,0.029428447800617742,0.5622186885128262,1.4804249805282226,3.6660588651754256,0.03310937397025273,0.855965512583441,1.0529005736239454,1.9247889325657648,0.02053165240398675,0.35328908318267893,1.6180771336732447,3.136659919639325,0.043618671482442875,0.608865859340638,2.1355616280073177,4.567621494224414,0.0638803502641769,1.3118525071530673,1400,3.3,3.3,0.021,0.097,0.24,0.0028,0.026,0.21,1.73,0.029,0.018,0.096
1017,KDE1017_PI,98.16722387076783,26.86957960370355,1.807022374227033,4.431525527373382,0.022628739026512548,0.24182585204790064,1.5022503501105726,2.964031349877184,0.035475978419663136,0.6005269185151191,1.4999943767494925,3.0390109390779854,0.029360131594161915,0.5620536426897973,1.475082269824053,3.7014668137999256,0.03323966321669456,0.8568594454238787,1.0448355203185813,1.9144738373094528,0.020492835306756413,0.35302474117937294,1.606306513682366,3.1824493979521082,0.04361035506575188,0.6087374717803977,2.1010091209999366,4.559374946134034,0.06397626502219617,1.311678744519448,1400,3.5,3.5,0.021,0.097,0.24,0.0028,0.026,0.21,1.73,0.029,0.018,0.096
1018,KDE1018_PI,102.07524797451494,27.994295399289587,1.8803403451015466,4.6181327674856565,0.022672614588755993,0.24186638177526124,1.4803460734506184,2.934778393882924,0.03555312242681099,0.6006458802977359,1.5200185273463236,3.1213409580166296,0.02932364851621492,0.5618667807076226,1.4758459858563249,3.7645793828625105,0.03337973526022936,0.8577444147285513,1.0414408050365498,1.9115329529462781,0.020464521431783598,0.35275435828440493,1.6012530899569006,3.2535622474311863,0.043604108450115774,0.608596136148727,2.0726429342096515,4.580515942600709,0.06406324037158302,1.3115249371982611,1400,3.7,3.7,0.021,0.097,0.24,0.0028,0.026,0.21,1.73,0.029,0.018,0.096
1019,KDE1019_PI,105.95204085573897,29.114533548178773,1.9541880471077167,4.801281672330344,0.02274612148301712,0.241561975257675,1.462271046057621,2.9207533064863505,0.035621778733441266,0.6007644945756262,1.5432282616117268,3.2232895211391144,0.02928718637899895,0.5616597412590592,1.4812821580827176,3.8512459275125943,0.033508323718800505,0.8586201363387916,1.0400876151214413,1.9179705144445762,0.020435814065209532,0.352478529325662,1.6028312437918768,3.3481214163821567,0.043599912343323576,0.6084430931826054,2.050516716628862,4.630309809768708,0.0641422946080446,1.3113887506125623,1400,3.9,3.9,0.021,0.097,0.24,0.0028,0.026,0.21,1.73,0.029,0.018,0.096
1020,KDE1020_PI,46.06069557803821,10.56528553857072,0.8611313458058744,1.5321477253497389,0.03214879275990241,0.34507893204910184,2.300124735938458,5.21275080677096,0.034385541901075914,0.49812414653347115,2.1035025143778108,4.882597601088525,0.040798698534558246,0.5809125482885308,2.2215265219984737,6.252560082911828,0.03319312610899618,0.7111097156790078,1.5135769819931053,3.2613725381380507,0.026245279494030903,0.3440055291945625,2.3076608397899445,4.81515385731901,0.049493064351895995,0.6107794114148416,3.035106837026393,6.876547020672051,0.061203752741441915,1.2199885262391381,1000,1.0,1.0,0.02,0.23,0.22,0.0044,0.028,0.084,3.97,0.11,0.0023,0.028
1021,KDE1021_PI,59.22540607540052,13.160824258247896,1.0720320071069087,1.899297994004277,0.03244723058952948,0.34428095427072164,2.0308458668721827,4.657836405990787,0.03419491188846851,0.4965585909687061,1.7541900225240756,4.162118677491881,0.03880769441789184,0.5807944358532339,1.8768421504633312,5.318065794072055,0.03259694745799259,0.7075719064828861,1.3288878703928597,2.9168005128472867,0.025309135809244064,0.3440380960596382,2.075639636986857,4.339746283088911,0.04870947829627153,0.6136998457845053,2.748762500549457,6.222368178848209,0.061787225664744365,1.218712682883765,1000,1.5,1.5,0.02,0.23,0.22,0.0044,0.028,0.084,3.97,0.11,0.0023,0.028
1022,KDE1022_PI,72.0278686334388,15.712740760856232,1.2860531727549545,2.265726185659966,0.03270786305595007,0.3437436607279171,1.8293582243369995,4.159126144911503,0.03403154465041893,0.4952218121542278,1.5788499224649404,3.5881786238993887,0.03706724215471248,0.5800421014788241,1.6570499657502675,4.545222507950945,0.03214189821156633,0.7049922130228956,1.2113161927698757,2.612562768942937,0.024482873978371796,0.3437015982700352,1.8907506993665184,3.9317287227711555,0.047903001106596475,0.6159843657895028,2.5091198231227962,5.6499695900852505,0.06218051682490167,1.217829704806476,1000,2.0,2.0,0.02,0.23,0.22,0.0044,0.028,0.084,3.97,0.11,0.0023,0.028
1023,KDE1023_PI,77.06571213273492,16.72402951189323,1.3724370628570848,2.411732725719565,0.03280029180507034,0.3433724303690113,1.7677876593505508,3.984419041845178,0.03396619448915888,0.49472107246209474,1.544976890937886,3.4156376494923766,0.03642005439189819,0.5797481764507556,1.6070924606636832,4.307605184428262,0.03197906480516049,0.7040325793207081,1.1780363133055436,2.5079019444470245,0.024175196249940932,0.3436355818206683,1.8305583432356154,3.791420722380835,0.04759809393388549,0.6167419957217679,2.4265573855790836,5.447811067192924,0.06230068672742042,1.2175575182268428,1000,2.2,2.2,0.02,0.23,0.22,0.0044,0.028,0.084,3.97,0.11,0.0023,0.028
1024,KDE1024_PI,82.06156918922625,17.7307712574125,1.4613904384066658,2.56094263084537,0.03296594940910208,0.3428405935181274,1.7161513844335043,3.823298889887689,0.033898093204328746,0.49440177045030387,1.5327986982411024,3.2681420508729606,0.035796953945169484,0.5795256223600905,1.5762910757409399,4.10499020303066,0.03181941873728658,0.7035299657023862,1.1529699671940699,2.411015540473527,0.023877953585709696,0.3436273254921292,1.7786456510167303,3.66614256951378,0.0473085984347776,0.6174201490670387,2.351843330836341,5.263027529958738,0.06240547064837546,1.2173226478435089,1000,2.4,2.4,0.02,0.23,0.22,0.0044,0.028,0.084,3.97,0.11,0.0023,0.028
1025,KDE1025_PI,87.01835570359277,18.733435913078484,1.5485349291867145,2.70955701231295,0.033099024520693236,0.3428375302056029,1.6683440619553997,3.680023365370116,0.03385065847307224,0.4941481970339591,1.527879890539259,3.1591819187632395,0.03521752597555518,0.5793080736644023,1.551337924811035,3.946320302977841,0.03169407008709897,0.7032047755886452,1.1311475680189107,2.3275047659135213,0.023600134282359873,0.34361279094612257,1.735325380368208,3.5572339913016022,0.047036295416164935,0.6180249719339324,2.2852088655190133,5.097128766726409,0.062497959009379246,1.217120262119738,1000,2.6,2.6,0.02,0.23,0.22,0.0044,0.028,0.084,3.97,0.11,0.0023,0.028
1026,KDE1026_PI,91.93858414596099,19.732432932642475,1.6346603069302323,2.8603588567165863,0.03321873789361731,0.34298976956147265,1.6248947669626213,3.5496094622395793,0.03383465558377792,0.49401250369268046,1.5306022233225944,3.068145283294293,0.03469389795569852,0.5791645840916095,1.5331536489437299,3.8193660513172976,0.03161747238974461,0.7031144796478951,1.1127655186039656,2.2501819752571013,0.023349475719954427,0.34362434061462555,1.7008980324409473,3.4659951513681517,0.04678209511489625,0.6185622181652232,2.2269138964058857,4.95166261094474,0.06258071018077574,1.216946156924143,1000,2.8,2.8,0.02,0.23,0.22,0.0044,0.028,0.084,3.97,0.11,0.0023,0.028
1027,KDE1027_PI,96.8244427758686,20.728121807050773,1.7274376189982625,3.0092263141776274,0.03332973727971132,0.34334325267434046,1.5872382943707768,3.4388495726632193,0.03382503233339944,0.49391874350309317,1.540749556759856,3.011162710723765,0.03420387329762878,0.579036651355451,1.5239267779350592,3.7382375064581814,0.03155637041594,0.7031316210177739,1.0981273646004008,2.1848514837991635,0.023114464668255227,0.3436298166620894,1.6756197183429156,3.393613983863871,0.04654627311023162,0.6190372206381426,2.1772292535810434,4.828149771476269,0.06265582026053855,1.2167966499858922,1000,3.0,3.0,0.02,0.23,0.22,0.0044,0.028,0.084,3.97,0.11,0.0023,0.028
1028,KDE1028_PI,99.25509338874176,21.224826499586108,1.7688179520461818,3.085131898668015,0.033439610659594624,0.34337459670323944,1.5706299074030656,3.3882109481382856,0.033821271711450995,0.4938913255216049,1.5492078077041225,2.98928052187821,0.033972424378813884,0.5789757329033677,1.5227180875294375,3.7068893576567072,0.03152843664471724,0.7031818280434285,1.092396017953652,2.1548510340277436,0.023003930468660172,0.3436332113604329,1.666471639511628,3.3648156253079673,0.04643521271882594,0.6192529326133631,2.155698401091523,4.775074356379078,0.06269105670874359,1.2167300938269872,1000,3.1,3.1,0.02,0.23,0.22,0.0044,0.028,0.084,3.97,0.11,0.0023,0.028
1029,KDE1029_PI,101.67785460249455,21.720820534407128,1.813042820916067,3.1592264677411412,0.03352069311505824,0.34322646905282045,1.5554839141433496,3.3421628554094256,0.03381645368485462,0.49390033334946626,1.5593276356285872,2.9769513097217244,0.03374568956561348,0.5789244245744753,1.5236397130351416,3.68528818932458,0.03149954845437402,0.703343357171331,1.0876080755513169,2.1284537815906592,0.022895721940674282,0.3436347693259603,1.6596711698598368,3.34108503979687,0.046328654258943565,0.6194548955855024,2.1364161081299966,4.728004584527206,0.06272499662921796,1.216668505708348,1000,3.2,3.2,0.02,0.23,0.22,0.0044,0.028,0.084,3.97,0.11,0.0023,0.028
1030,KDE1030_PI,104.09293281879374,22.216138251370378,1.8543764319263834,3.2302202685614407,0.03359437429867382,0.343193318543769,1.5424477140416233,3.299459450838295,0.03381044604787809,0.49390475250814336,1.5710232265361261,2.9734725234493493,0.03352364875860622,0.5788557054369676,1.5278601872767223,3.669263025517981,0.031469848146501715,0.703498006396778,1.0836640471167127,2.106869409518477,0.022789610306657215,0.343627020215751,1.6552247990414348,3.322503172413762,0.046226528516309956,0.6196436620912805,2.11940985840718,4.6870861628681935,0.06275780374280414,1.2166115417887209,1000,3.3,3.3,0.02,0.23,0.22,0.0044,0.028,0.084,3.97,0.11,0.0023,0.028
1031,KDE1031_PI,106.50052289973249,22.710812147840045,1.9004137711243452,3.309154311841641,0.03363895066872947,0.3431280967698687,1.530466446214225,3.260661457593462,0.03380484867662186,0.49390489387029646,1.5837461132190647,2.9763225566995364,0.03331051559029556,0.5787704139321248,1.5333521721537136,3.660771321996952,0.03144213409498186,0.7036461721219736,1.0803854425005333,2.0880441276702344,0.02268738524152089,0.3436104025843229,1.65313144734619,3.30912952016922,0.04612875368852002,0.6198197619197514,2.1047037453764377,4.652447025773801,0.06278962536355671,1.2165588791909423,1000,3.4,3.4,0.02,0.23,0.22,0.0044,0.028,0.084,3.97,0.11,0.0023,0.028
1032,KDE1032_PI,108.90080922042497,23.20487299568997,1.9426150057882658,3.3872779781784956,0.03370560877464855,0.3434560019614495,1.5192680037528488,3.2265500239133282,0.03380383775750153,0.4939010436927093,1.5972924822074828,2.9876162670900914,0.03311898884748776,0.5786693391358081,1.5399160195296038,3.661566786229522,0.03142379667400674,0.7037882199551486,1.0776584073307782,2.0726633517818063,0.02259445543222745,0.3435853292742632,1.6533821410315328,3.301000581275529,0.046035238038295734,0.6199837023518836,2.0923178093680357,4.624194756304782,0.06282059399532709,1.2165102155586751,1000,3.5,3.5,0.02,0.23,0.22,0.0044,0.028,0.084,3.97,0.11,0.0023,0.028
1033,KDE1033_PI,111.29396687729997,23.69835000404969,1.9862588492067428,3.465123694498647,0.03379284314137292,0.3434414319318862,1.509175292869881,3.1978483614081763,0.033801728355700625,0.4938934649428966,1.612516493392145,3.008731258999559,0.03293122854430594,0.5785532253462109,1.548379884689196,3.6720994505893167,0.03140456967704025,0.7039244870978079,1.0756126173347254,2.06153928378437,0.022503251204709255,0.3435521893555709,1.6559598751331948,3.298128779971645,0.04594588208261875,0.6201359701868204,2.0822674347663375,4.60241420499425,0.0628508286525759,1.2164652669457112,1000,3.6,3.6,0.02,0.23,0.22,0.0044,0.028,0.084,3.97,0.11,0.0023,0.028
1034,KDE1034_PI,113.68016134866821,24.19127087419629,2.0318780629697146,3.5444237076120495,0.0338884163671328,0.3435867764475484,1.4999536853818256,3.173655350979173,0.03379865765697613,0.49388240081991613,1.6294079362794869,3.0363044535211787,0.032747264684855275,0.5784227741651902,1.5580160127473976,3.6901299145203965,0.03138461294711502,0.7040552853847142,1.0744630217279216,2.0534135329584458,0.022413800544503037,0.343511349854876,1.6608396601948354,3.3005019673137035,0.04586058054943194,0.620277031523594,2.0745628187735177,4.587165600892699,0.062880436316167,1.2164237680716834,1000,3.7,3.7,0.02,0.23,0.22,0.0044,0.028,0.084,3.97,0.11,0.0023,0.028
1035,KDE1035_PI,116.05954980213532,24.68366194481228,2.078574074865813,3.6199287712317916,0.03400912414907181,0.3436389691909562,1.491445543510314,3.1534545714869666,0.03379474964247672,0.49387804739227065,1.6474507667273577,3.0679752643210074,0.032567112354286026,0.5783137351781688,1.5684517430753055,3.715166749991691,0.03136407028863147,0.7041898593343946,1.074009877967109,2.0470932103593835,0.022326123434037413,0.3434961438489628,1.6679887517349898,3.308083480819613,0.04577922397386385,0.6204073333102562,2.0692085189055627,4.578482993480093,0.06290951310277053,1.2163854705092834,1000,3.8,3.8,0.02,0.23,0.22,0.0044,0.028,0.084,3.97,0.11,0.0023,0.028
1036,KDE1036_PI,118.43228167272183,25.17554831535763,2.1250098980429994,3.69649758292554,0.03409425599561282,0.3435728275077863,1.4835423833664256,3.137805428344118,0.03379011635459784,0.49388097312131124,1.665824804911643,3.104262215815192,0.032390773609708046,0.5782280092232066,1.5795450228300798,3.748104879524518,0.0313430709231296,0.7043288006965299,1.0739229665571726,2.0427705694406644,0.02224023279786892,0.3435080967089945,1.6773670464116504,3.320812786414351,0.045701700050036535,0.6205273050906824,2.066203101423567,4.576373250241605,0.0629381453415983,1.2163501411949076,1000,3.9,3.9,0.02,0.23,0.22,0.0044,0.028,0.084,3.97,0.11,0.0023,0.028
1037,KDE1037_PI,120.79849927146763,25.66695393073742,2.1708061893428257,3.769419469705198,0.0341957459555894,0.343566893954227,1.4761277156706165,3.125709724048507,0.0337848588237146,0.4938808452168949,1.6847334593491456,3.145159573999715,0.03221823918434788,0.5781291533608746,1.59099280324699,3.78688723265094,0.03132173079254127,0.7044629035932447,1.0743330751066327,2.040622845435133,0.022156135347413324,0.3435127001686611,1.6889276254711447,3.338606684736349,0.0456278947915836,0.6206373580619476,2.065538904520208,4.580815728429424,0.0629664102601396,1.2163175633401446,1000,4.0,4.0,0.02,0.23,0.22,0.0044,0.028,0.084,3.97,0.11,0.0023,0.028
1038,KDE1038_PI,132.53640507177963,28.11753101567188,2.3990492710045834,4.1562754080703845,0.03476727180350472,0.3434946909807704,1.4543342126262917,3.110078509429135,0.03377300038166904,0.4938563108212999,1.7976012560666943,3.396965822026914,0.03144231611847841,0.5774967389797498,1.6643194958860679,4.0472214269849065,0.03122627954987312,0.7050816527621324,1.0889971009697976,2.055504661042436,0.021787496245534808,0.343473959928984,1.7774354554053347,3.499286906192739,0.04531065181699346,0.6210521728634089,2.096626451131857,4.698728864849306,0.06310441276614132,1.2161892798515372,1000,4.5,4.5,0.02,0.23,0.22,0.0044,0.028,0.084,3.97,0.11,0.0023,0.028
