run_ID,runname,MRT_Pa,MRT_Th,median_Pad,median_Thd,median_Pap,median_Thp,MAE_no_weights_Pad,MAE_no_weights_Thd,MAE_no_weights_Pap,MAE_no_weights_Thp,MAE_unc_weights_Pad,MAE_unc_weights_Thd,MAE_unc_weights_Pap,MAE_unc_weights_Thp,RMSE_unc_weights_Pad,RMSE_unc_weights_Thd,RMSE_unc_weights_Pap,RMSE_unc_weights_Thp,RMSE_no_weights_Pad,RMSE_no_weights_Thd,RMSE_no_weights_Pap,RMSE_no_weights_Thp,sigmaPaPOC,sigmaPaCa,sigmaPaOp,sigmaPaDu,sigmaPaNeph,sigmaThPOC,sigmaThCa,sigmaThOp,sigmaThDu,sigmaThNeph
2497,3P52497_PI,95.10751714707281,34.653140850347505,1.7808199636860371,6.081635116557843,0.020956035408756603,0.21006827537261688,1.7892763693402325,3.5029223461771544,0.03483899290139297,0.6444595103546823,1.2766709247369585,2.5026989723707653,0.022948409761849354,0.3713902075579824,1.8534971412342707,4.347534580880527,0.04500030524398929,0.6349099343192526,2.3615203682277306,5.421926909795646,0.06322788328814964,1.362815966451554,0.0410575166825111,0.0536499718816824,0.1076650302524893,0.0289178193872925,0.0080171748223815,0.1715055667081231,0.475636032213521,0.0051580282403916,0.1068698009974384,0.0839626537728762
2498,3P52498_PI,60.58813430562774,24.2935232808055,1.091386180728375,3.930004049710215,0.019630217859370656,0.21481970267958297,2.2497273618272047,3.341985260896467,0.034946593569413535,0.6402336057016249,1.4976860423486262,2.14360826071319,0.02342441814018922,0.36653084310724215,2.227915631424497,3.3171368023935495,0.04547786600977585,0.6252515911232599,2.9248255964882195,4.812531122352179,0.06351082660834506,1.3516391435762511,0.0363661694946614,0.0580645647852093,0.1593550130852755,0.0549656968091402,0.0352884565940329,0.2365678975167232,1.5486751983263345,0.1180704155270975,0.0448582311667633,0.0776433809833087
2499,3P52499_PI,77.67285027113661,57.38584801197379,1.508180899060101,9.891417481482597,0.019776478706664262,0.22490078926525525,2.005098658408133,6.896432115919388,0.034903884944106185,0.6522214546190501,1.3835564467179955,5.103711877564171,0.023645533866791323,0.35837788454317393,2.0616746272785003,10.25316189292079,0.045671222986544434,0.6249819293370332,2.6640513207604615,11.683643949486106,0.06350723241355678,1.3541900689985773,0.0393866978995375,0.0298923679912655,0.0688984060705613,0.0551812020560034,0.0147464035669878,0.1911130639689446,0.2692373052130893,0.1657512128603036,0.0110110148688155,0.0653187406713257
2500,3P52500_PI,84.6719187556012,26.26593126073795,1.559654531422258,4.237515785472583,0.020249602893971683,0.21747924235845015,1.8632020182592657,3.5303494932091044,0.0355552254650607,0.6380961698689007,1.2974486333035007,2.374371840747401,0.02295570171547348,0.36869373794047705,1.8787623019521789,3.682176117683126,0.04521738235540116,0.6295026839729467,2.452257743388431,5.060902022415076,0.0638888838935519,1.3565333625008913,0.0346146799200422,0.0397877636130275,0.1594574556217849,0.0260557047258824,0.0199273741126403,0.2211282002661124,0.7825665266755358,0.1688750754680651,0.1102144107571133,0.0527426975765593
2501,3P52501_PI,83.0909937664526,38.98904371897305,1.6410230329577675,7.435462295154573,0.01932561885185943,0.20669728339107787,1.90753497618977,3.948528777754219,0.034810928420466083,0.6484141297754109,1.341893350312562,3.0481705970106927,0.0228294631594326,0.3746311617877513,1.9321707765803136,5.117587720562214,0.045018723814289376,0.6400400520007462,2.5290790085349606,6.032927023494792,0.06370415062990616,1.3667946754980256,0.02761460860077,0.0720012366438432,0.0647823020134906,0.0356647604986632,0.0494294808337399,0.0579051449138267,0.3378237243385687,0.0430250562859676,0.1130119424654553,0.0671791527759246
2502,3P52502_PI,106.50016082130762,28.066176749670745,2.167324764127015,4.747780652377252,0.01968737480831403,0.21555523090223105,1.7104561747421838,3.088732797740793,0.03537099562828564,0.6401707901999696,1.3164196392475527,2.058280302660804,0.022699323345991666,0.3667554655111382,1.7930081326948903,3.4364752266074716,0.04499694290529936,0.6254071881605365,2.2267763765426594,4.6981006463782515,0.06409902871441923,1.350778646226648,0.0145220750001138,0.0513528887444225,0.0775525937932819,0.0224651000921233,0.0306479033375915,0.0545029534351395,1.3507819756052135,0.2210361226414517,0.0377467779671805,0.0479373089001846
2503,3P52503_PI,72.70825912210549,53.061023073316264,1.4368008954516975,9.822405262463633,0.018816655179235142,0.21671397340575937,2.0504733346990927,5.445782416237523,0.035724469075661694,0.6500053499139248,1.4172296885739424,4.1903284250359505,0.0238034937337737,0.36577110910158045,2.049752382367379,8.59189181116842,0.04596154886984545,0.6308113206087381,2.69960329804844,9.683133478697963,0.06438999399256808,1.3577746706601075,0.011747769072421,0.0436384843541521,0.100445172004533,0.0474138214194359,0.0513432130711567,0.1137647963966959,0.3919939883345322,0.0653208367389267,0.0273050356950495,0.1119143871762398
2504,3P52504_PI,98.54827638616908,27.24870153001066,2.177073636318951,4.518258293914975,0.01790190100240471,0.21653431825151367,1.8155818317054746,3.288870147142154,0.03577782550910202,0.6401519216192254,1.398784771123351,2.1463679381059277,0.023669871652923516,0.3664780591958862,1.882463513807746,3.59509260115423,0.045887055582410574,0.6258026645671292,2.376624379386737,4.969528866367067,0.06458375461546204,1.351222396461262,0.0115745440371186,0.0465860524287844,0.0271799720119927,0.0379627607871519,0.033302059503848,0.1307010619174024,1.108683541791542,0.2392768368484063,0.0508416477156091,0.0876788962057449
2505,3P52505_PI,94.20316582361355,50.752615563281104,2.0753403895450773,9.102309947107807,0.017158094180900477,0.2202286713918139,1.8445763766410028,5.878533192652286,0.03578873120337143,0.6497310686502532,1.3670184848922973,4.472080145992117,0.023574875406052784,0.3591615312560151,1.9104139188025642,8.194010010302192,0.04584022423883577,0.6218440587201883,2.4486374125643686,9.578924664697052,0.0646455695224318,1.351223651352529,0.0334387096686606,0.0100888315484627,0.0054907781064693,0.0457462599016115,0.0407502498248515,0.0717601225672903,0.6322023274276128,0.1696185566760709,0.0081907302147029,0.0414532492679235
2506,3P52506_PI,141.92555181564765,47.55245732005673,2.892855775750262,9.173086115899558,0.021741921442628095,0.20437790803805894,1.582695065620396,5.018771734031527,0.034945087880821374,0.6537297602169206,1.3092719129634594,3.8525727729851558,0.022256777682396266,0.3742736895659071,1.9577501798250871,6.945503077841886,0.0445845390731206,0.6437927683538341,2.18404843366054,7.9731966918470825,0.06361373554409479,1.3702334567633891,0.0329743688515149,0.005485876771696,0.070489297899817,0.0166089504226844,0.0107456550681772,0.0985671863115579,0.1856765062615623,0.0063906201135537,0.0900209120142538,0.0893187918799635
2507,3P52507_PI,98.99678382852704,23.25360644679485,1.8212928893073452,3.674027104917402,0.021216016138867352,0.21660127238189916,1.7461972886991288,3.746644876684405,0.0352427713879332,0.6385954213932584,1.2476375202604244,2.448554004975172,0.02298597345029679,0.3680882098379044,1.8137931963266276,3.688553199217234,0.04495262042274883,0.6279662823811064,2.300863572977266,5.302087337892664,0.06340999770938663,1.3554409875345959,0.0389735303355742,0.0615667971256495,0.1294527629362966,0.0245324440239711,0.0040348932031985,0.2723751609776657,0.9512448176851156,0.1663887149653187,0.1149720245865864,0.1008518695698463
2508,3P52508_PI,160.77734234669447,29.62526613690811,3.519535163679672,4.821991403909497,0.02136417339684536,0.21861203168800647,1.806665476431943,3.438843791647914,0.03441608084797257,0.638909160161086,1.5470704002333893,2.3639912803065095,0.022660442960653625,0.3692357961414302,2.213220174956502,3.9135600260000545,0.04471217946812477,0.6311748104310776,2.418023317115,5.106563159727365,0.06318506054131608,1.3576988073031035,0.0250041196338509,0.0224826938888317,0.0285229656427317,0.0204936866248092,0.0065272667662435,0.2227268644478335,0.5494226169922104,0.1598758559896297,0.103364262308834,0.052949737880523
2509,3P52509_PI,142.65384113217237,22.144841679958642,2.9529404384095885,3.5963623921334102,0.020791095005142403,0.21524034386951044,1.542725941258107,3.544043345253679,0.03570289387830403,0.6379220721362575,1.344178644402476,2.3047171756626357,0.021782767874282166,0.36805397826993663,1.9932021376336946,3.394694818669793,0.04435132236664929,0.6261430977074162,2.15644813032691,4.8823911971398095,0.06431207789678034,1.3538243568765918,0.0126147968465966,0.0359993893598902,0.0861698396747444,0.0110697601918161,0.0176029123651025,0.0818136340136097,1.88195128323026,0.2014457973465983,0.0676868611446288,0.0219004856806523
