run_ID,runname,MRT_Pa,MRT_Th,median_Pad,median_Thd,median_Pap,median_Thp,MAE_unc_weights_Pad,MAE_unc_weights_Thd,MAE_unc_weights_Pap,MAE_unc_weights_Thp,MAE_no_weights_Pad,MAE_no_weights_Thd,MAE_no_weights_Pap,MAE_no_weights_Thp,PaThWs,PaDesConst,ThDesConst,sigmaPaPOC,sigmaPaCa,sigmaPaOp,sigmaPaDu,sigmaPaNeph,sigmaThPOC,sigmaThCa,sigmaThOp,sigmaThDu,sigmaThNeph
1073,KDE1073_PI,96.76997931325631,26.49008165673069,1.7834037557313993,4.403295556029715,0.019649637,0.21081412646622694,1.0472888542409806,1.916578545887087,0.020457682128833737,0.36467232057117527,1.5091166721747475,2.9819938936015484,0.036406691096537006,0.6432626237414388,1600,4,4,0.021,0.097,0.24,0.0028,0.026,0.21,1.73,0.029,0.018,0.096
1074,KDE1074_PI,98.44942986786144,26.97769444645998,1.8143269035220995,4.4835211838075315,0.019673797066076054,0.21077679055298618,1.0447666496530539,1.913704920347898,0.020459759035473764,0.36455484661252463,1.4984933826375353,2.966537962451417,0.03643926,0.6432698354644466,1600,4.1,4.1,0.021,0.097,0.24,0.0028,0.026,0.21,1.73,0.029,0.018,0.096
1075,KDE1075_PI,100.12244510098337,27.464387590219005,1.844438222964973,4.570916890696676,0.019685195,0.21072426189614957,1.043254580630981,1.9124101401780447,0.020462842919343582,0.36443664034037687,1.4891198077304737,2.9539235649655633,0.036470627,0.6432781151868401,1600,4.2,4.2,0.021,0.097,0.24,0.0028,0.026,0.21,1.73,0.029,0.018,0.096
1076,KDE1076_PI,101.7891607517245,27.950179897244702,1.8773752501935177,4.648155967555313,0.019707898,0.2106897302552721,1.0421635338488733,1.9126602281274354,0.020465385488637005,0.36431774110791965,1.4802289619486821,2.9434163552109234,0.036500233,0.6432874340906026,1600,4.3,4.3,0.021,0.097,0.24,0.0028,0.026,0.21,1.73,0.029,0.018,0.096
1077,KDE1077_PI,103.44970685017056,28.43508941874512,1.908630035420342,4.7174305334042765,0.019716491,0.21056321756581012,1.0414434731969842,1.9148288737547468,0.020467426137863853,0.36419818578095564,1.4721125702001259,2.935689731744392,0.036528165,0.6432977628451015,1600,4.4,4.4,0.021,0.097,0.24,0.0028,0.026,0.21,1.73,0.029,0.018,0.096
1078,KDE1078_PI,105.10420801125129,28.91913350460495,1.938172483298865,4.794258711453376,0.019734386428235842,0.21062927201612253,1.0410419319292952,1.9187419572011541,0.020469001,0.3640780086934595,1.4647378648935339,2.931472061137169,0.036554503377211556,0.6433090710515865,1600,4.5,4.5,0.021,0.097,0.24,0.0028,0.026,0.21,1.73,0.029,0.018,0.096
1079,KDE1079_PI,106.75278366847765,29.402328831665663,1.9695399082068585,4.873232042910616,0.019766047103930665,0.21067410761746352,1.041289734843661,1.924710247457887,0.020470144,0.3639572422337083,1.458078482042311,2.931429281809662,0.036579324,0.643321328,1600,4.6,4.6,0.021,0.097,0.24,0.0028,0.026,0.21,1.73,0.029,0.018,0.096
1080,KDE1080_PI,108.39554841147493,29.88469142572229,1.9990707902371958,4.9548616456049945,0.019779937826470965,0.2107318019672087,1.0422814996764078,1.9321452427248174,0.020470957186311988,0.3638359166817854,1.4524069305618748,2.933563367859776,0.036602926075644984,0.6433345033035622,1600,4.7,4.7,0.021,0.097,0.24,0.0028,0.026,0.21,1.73,0.029,0.018,0.096
1081,KDE1081_PI,110.03261222947502,30.366236696670995,2.031430251342658,5.032052282258105,0.019779617,0.21083532718172499,1.0436552516887019,1.9409532944863253,0.020471485,0.36371406075524065,1.4470801557234003,2.938651693030238,0.036625429,0.6433485655438202,1600,4.8,4.8,0.021,0.097,0.24,0.0028,0.026,0.21,1.73,0.029,0.018,0.096
1082,KDE1082_PI,111.66408065861103,30.846979491074617,2.0643140169079954,5.102927248796242,0.019801548750916765,0.21079405096244858,1.0452173567155691,1.9514574518664165,0.020471674,0.36359170139120445,1.4420892446449425,2.9470148723481735,0.036646640552376576,0.6433634836472444,1600,4.9,4.9,0.021,0.097,0.24,0.0028,0.026,0.21,1.73,0.029,0.018,0.096
1083,KDE1083_PI,113.29005514821527,31.326934097912936,2.0957926323545344,5.173054128370253,0.019834309954995154,0.21105061274639703,1.0470644916322156,1.9630812771307227,0.020471548,0.3634688641595671,1.4375982427153766,2.957759048,0.03666662,0.6433792267908794,1600,5,5,0.021,0.097,0.24,0.0028,0.026,0.21,1.73,0.029,0.018,0.096
