run_ID,runname,MRT_Pa,MRT_Th,median_Pad,median_Thd,median_Pap,median_Thp,MAE_unc_weights_Pad,MAE_unc_weights_Thd,MAE_unc_weights_Pap,MAE_unc_weights_Thp,MAE_no_weights_Pad,MAE_no_weights_Thd,MAE_no_weights_Pap,MAE_no_weights_Thp,sigmaPaPOC,sigmaPaCa,sigmaPaOp,sigmaPaDu,sigmaPaNeph,sigmaThPOC,sigmaThCa,sigmaThOp,sigmaThDu,sigmaThNeph
1167,3P51167_PI,84.04626060942225,34.23507719437943,1.697290729294925,5.724888329087182,0.019390970012626355,0.21890732712992733,1.376025073128449,2.2129793225016594,0.024133278539357067,0.3631307410092941,1.9289493633620916,3.2125543972093125,0.035544068,0.6426588677250519,0.019745297,0.019632361,0.073008511,0.052601812,0.011549418,0.1471457965176035,0.850218747,0.2556689041400531,0.022961187,0.064730157
1168,3P51168_PI,96.75093219,42.944748192789035,1.9732157511151591,7.157440984,0.019469421225802995,0.2211093765595496,1.342438049475457,3.086672098508554,0.023555448,0.3617031135648285,1.795709142897226,4.277771689162686,0.035526859,0.6483074367061827,0.014318712,0.036559585,0.076126306,0.032964423,0.023141622,0.2184256466845433,0.3609820006525723,0.246464198,0.019828785,0.1110050099688034
1169,3P51169_PI,78.12191609,35.22509389446762,1.4692234409994203,6.090695834,0.019843222190577645,0.2167669831827343,1.3501846458494309,2.281969918773123,0.022875223074874315,0.3718502370461305,1.9623754527666533,3.068016016422657,0.034758153,0.6387141709820713,0.036048206,0.063669505,0.099286182,0.036222386,0.039016081,0.036288898,1.0108780228692478,0.059685904,0.077039602,0.00406448
1170,3P51170_PI,83.62547761,41.41424723562153,1.629669395327386,7.373503850154782,0.019708539807112357,0.21641109442515769,1.361181576792371,2.9243227572506285,0.023754610035871343,0.3626934673851579,1.912204762795461,3.8853469093064534,0.035534421,0.6452838089120569,0.01122482,0.059706594,0.1095451302606231,0.038384908,0.017246661,0.050258448,0.924023947,0.1475721972845728,0.013069707,0.045072037
1171,3P51171_PI,260.3978918584375,50.18483238700402,6.143820005761493,9.163495030373184,0.026049751931602323,0.2167220748111154,3.0610064692529306,4.016074405213575,0.01769864,0.3633729393240679,3.4992789680442398,5.211728755,0.031900259,0.6495474638105224,0.043232784,0.032437078,0.005161085,0.002088391,0.021232403,0.094065845,0.4995201142575424,0.1123813399964127,0.019303013,0.1013676960444468
1172,3P51172_PI,133.09412348744542,31.464202474428053,2.777724743413761,5.134261086834147,0.020893101785638447,0.2173160723838961,1.3569747260733613,2.4345996963463565,0.019994295,0.3693127613909387,1.6723448837331198,3.531104614859961,0.033200345451462394,0.6413767068685567,0.038527937,0.063156221,0.022273317,0.012972585,0.049056526,0.2757924444606112,0.3052343609305956,0.1080306472897343,0.1108039234087807,0.1143899095835927
1173,3P51173_PI,236.64675575501252,22.38595608,5.858918395109807,3.6780783837901594,0.023240581208184088,0.21201072551416944,3.115342572102746,2.2325608807897104,0.018700161762233304,0.3674550630297788,3.3854150665791662,3.520756577762529,0.033925894003488194,0.6408745613342626,0.031877608,0.031373624,0.012468857,0.001750651,0.040582876,0.1452093506562691,1.7832747076150042,0.1187114208439192,0.05526356,0.1048326727254592
1174,3P51174_PI,181.4260133018223,43.96809304007443,4.334578665242876,7.146314107573446,0.020320136,0.2252503036215274,2.072488947736292,2.751194536,0.020648351488496246,0.36768357805206875,2.2175436774855926,3.7324534705600048,0.035030101901214084,0.6418366951524499,0.022068713,0.014795348,0.025087793,0.00912603,0.037234983,0.2228368379336887,0.3146442490046016,0.2599343006480227,0.037079824,0.010505527
1175,3P51175_PI,254.16348536011336,72.14756878162113,5.454450409176552,13.884541404392245,0.024806215547576376,0.22096328012163555,2.4798759803409536,7.219678284897235,0.020031109423539938,0.3650298833657936,2.8575938013971327,9.352870688550542,0.036008593,0.6530365940867675,0.029839733,0.006539695,0.080282491,0.001770883,0.003768551,0.099839982,0.2482272887495121,0.031077624,0.022116194,0.063175594
1176,3P51176_PI,66.28976216715172,40.75224365278459,1.2359296977939775,6.899101722039468,0.019393290195541202,0.2228623108855445,1.4570098100902849,2.4230391826807094,0.023944276,0.3688034068268134,2.160015942093356,3.2313463921924126,0.035558249,0.6391397918668665,0.026068829,0.001681347,0.1541689022399695,0.055943624,0.027005459,0.085136224,0.6840853129813002,0.2013274373118977,0.044922194,0.004454884
1177,3P51177_PI,86.24736920741175,33.72355759321044,1.6048898713653026,5.719966219902075,0.02008655,0.21794018699821668,1.2842102605063257,2.080860359679035,0.022900102,0.36685920667517347,1.831400382209604,2.977635945530221,0.035850181,0.6397094565058433,0.02661129,0.042673909,0.1665594247242662,0.02324524,0.023392609,0.1299877386362997,0.978674929,0.1498383554458527,0.038318684,0.028987301
1178,3P51178_PI,152.21296453246586,32.25175748938397,3.0346417726208674,5.380804275,0.022431496305013333,0.2142789968478107,1.2808275864962977,2.0003035481979143,0.022855665,0.36475434418530867,1.5494005572064733,2.971027234756426,0.035530163,0.6416998278308476,0.016793384,0.058585446,0.084810472,0.014593338,0.001531343,0.25223061,1.0490233481624442,0.056753727,0.028274742,0.084588412
1179,3P51179_PI,103.85493670652396,43.60104016442192,2.1943378636715036,7.237130136,0.019499979652436716,0.22219059945798286,1.3604445067592186,2.9980881096752388,0.024332759588169346,0.37231299352131525,1.7578842755850812,4.078735462751925,0.035934137,0.6438133322201727,0.011131626,0.020150779,0.061435146,0.040201912,0.008180849,0.2443890849730801,0.010662396,0.1342455817491926,0.085529993,0.041340458
1180,3P51180_PI,94.35243420150807,28.42775751843148,1.780463126918804,4.581675539951246,0.020261194196292256,0.21838514382730817,1.2485441446165964,2.370508980098268,0.022007535,0.369188411,1.7569173425342048,3.4620566664977295,0.035241784,0.6381873911302722,0.043513356,0.021321356,0.1212299854926879,0.019740616,0.046610879,0.2502926618443987,0.595977094,0.1273135587338456,0.115222921,0.045992137
1181,3P51181_PI,73.74758036729423,25.919942682034513,1.3812211030385981,4.358054359119239,0.019891349556287904,0.20999828395360912,1.391057483049212,1.9826098721938266,0.023291915,0.3674821,2.041386532639766,3.0550510482170394,0.03477834,0.6420338201213569,0.035926919,0.060901431,0.1021330001602755,0.045776691,0.024126799,0.1537842204095609,1.746231279678876,0.016274978,0.034306077,0.068824645
1182,3P51182_PI,86.62220265226547,32.13357568745448,1.8198493296245999,5.345639845809973,0.018377886986235527,0.21719440365521728,1.369065056047097,2.226217843374422,0.023783455905698282,0.3691714054679922,1.890984957340732,3.2062672060020394,0.035703293,0.6391005842388924,0.02022155,0.014939277,0.053890804,0.04457211,0.038215387,0.2192183748816102,0.746717698,0.077593214,0.075643384,0.036696561
1183,3P51183_PI,233.72244134287268,32.26423559620916,5.129687336517818,5.206483130871232,0.023520962265648208,0.22151221282477662,2.453063038734512,2.1203289012316513,0.019765132660875533,0.3679167795928631,2.7295585390807178,2.9944437594009408,0.035272814891259996,0.6362904289142732,0.03236348,0.035666559,0.054293448,0.000167867,0.015851512,0.1442332335728765,1.0746995773693986,0.1390769012521735,0.060946157,0.003063108
1184,3P51184_PI,81.44276734584238,59.22011058735879,1.5173526848241201,10.349923870953806,0.019866794,0.22806057022302675,1.2930118948378297,4.227308380516929,0.022270413202753636,0.36672635369341955,1.8675837486165505,5.6355483253394985,0.035451519858869844,0.6432052753959911,0.026229912,0.068998819,0.1578952346000383,0.021460891,0.051144847,0.129792857,0.356859821,0.1324146427091272,0.025639856,0.006966053
1185,3P51185_PI,92.15720582256542,30.890642602334196,1.69582653,5.172739274271796,0.020228139,0.2168680216497745,1.203531634239806,2.036157328527741,0.021403657923921952,0.36415763304874316,1.7169692397710337,3.045313049484835,0.035573553573360124,0.6414093518314546,0.044434449,0.03299954,0.1696202773681145,0.013311241,0.04384145,0.1484700686421174,1.0895796794031785,0.1984831810485263,0.02709921,0.074738017
1186,3P51186_PI,75.45586195635833,25.311268137602678,1.412177749433805,4.065858050559911,0.019415667,0.21616829379088076,1.3597690891235303,2.357088291668502,0.023433875524246677,0.36946693762432176,1.9740232267485436,3.458142353362069,0.036073631885039786,0.6375710440972124,0.0209722,0.027200729,0.1673658451949733,0.03239671,0.047123775,0.2244823494237438,1.1374592034862585,0.057010461,0.1171497554786446,0.01938038
1187,3P51187_PI,124.10086787618575,52.40330705080806,2.4354442079259453,9.218994324,0.019980905310350204,0.22186611489680477,1.1117518050962245,3.515852709711728,0.021344164049126653,0.36709200569400097,1.428968480417955,4.724715329504489,0.037077589486567655,0.6437510839582752,0.018232415,0.024490026,0.1716478667634416,0.006330146,0.016015736,0.1793788554811419,0.3528447413829489,0.069637799,0.033053599,0.038437611
1188,3P51188_PI,170.3956964648775,24.97972502547268,3.5090448571588158,3.9615649650708513,0.018824323163955225,0.21784647410325156,1.6797620880548148,2.359433239192905,0.022783147104856887,0.36782149135746933,1.8754078069874218,3.559016267606014,0.040597077,0.6377719768745168,0.014759352,0.009235404,0.1727070288143556,0.00013215,0.008747548,0.2638209008717297,0.9544036426573642,0.1839002686632871,0.09476154,0.053246023
